icao24,origin_country,velocity,on_ground
4891ac,Poland,228.24,False
896112,United Arab Emirates,171.09,False
4006c0,United Kingdom,251.7,False
8016c9,India,192.12,False
7c6bbf,Australia,211.77,False
7c72b4,Australia,59.55,False
8016d3,India,4.89,True
7c6bb9,Australia,0.0,True
8016be,India,247.33,False
8016bf,India,240.21,False
4b028d,Switzerland,6.94,True
781b80,China,239.76,False
484444,Kingdom of the Netherlands,252.21,False
a03b6d,United States,0.06,True
8016ca,India,220.78,False
4891a6,Poland,228.91,False
89610e,United Arab Emirates,262.1,False
8016d7,India,185.37,False
abbe23,United States,123.65,False
4b0292,Switzerland,0.0,True
345583,Spain,150.35,False
738bfa,Israel,49.24,False
471d60,Hungary,228.25,False
471d61,Hungary,235.26,False
e49cab,Brazil,171.45,False
8003f1,India,103.92,False
458d99,Denmark,102.16,False
471d64,Hungary,176.72,False
ac45d5,United States,247.85,False
151e3c,Russian Federation,235.01,False
c82268,New Zealand,0.26,True
3991e0,France,213.56,False
5001fe,San Marino,96.86,False
471d5a,Hungary,59.92,False
484416,Kingdom of the Netherlands,7.72,True
a3c8cb,United States,243.12,False
484410,Kingdom of the Netherlands,0.0,True
78228c,China,142.49,False
ad1861,United States,219.8,False
c0817c,Canada,7.2,True
758539,Philippines,234.49,False
758538,Philippines,141.68,False
758558,Philippines,70.26,False
151e5b,Russian Federation,79.5,False
738beb,Israel,45.59,False
758550,Philippines,221.62,False
aaf2c7,United States,244.35,False
40697c,United Kingdom,238.33,False
40697b,United Kingdom,233.09,False
704729,Myanmar,97.56,False
345543,Spain,233.68,False
344213,Spain,109.69,False
c1ea35,Canada,4.37,True
0d0d92,Mexico,254.7,False
0d0d94,Mexico,167.68,False
43eaad,United Kingdom,164.81,False
86d952,Japan,69.12,False
151da3,Russian Federation,259.75,False
841c60,Japan,116.11,False
7584a8,Philippines,261.36,False
7584a7,Philippines,221.37,False
151da9,Russian Federation,204.08,False
7cb05c,Australia,13.89,True
801800,India,246.24,False
3cc803,Germany,121.08,False
801805,India,87.34,False
00ae2c,South Africa,4.37,True
a6c88e,United States,233.49,False
3e3078,Germany,0.0,True
3c6523,Germany,226.69,False
8a05d5,Indonesia,185.04,False
4b5d62,Switzerland,0.06,True
7cb059,Australia,137.36,False
151dc3,Russian Federation,233.58,False
89617a,United Arab Emirates,223.17,False
151dc9,Russian Federation,81.36,False
738102,Israel,234.77,False
738101,Israel,243.27,False
842370,Japan,327.29,False
738100,Israel,267.31,False
151dbb,Russian Federation,245.89,False
adb653,United States,262.44,False
3c7865,Germany,183.78,False
4a91b3,Sweden,56.5,False
842388,Japan,197.14,False
a12777,United States,191.3,False
a5e2a1,United States,217.39,False
3e3c92,Germany,85.34,False
a4c2ad,United States,221.11,False
896178,United Arab Emirates,126.52,False
896177,United Arab Emirates,280.99,False
a1c4b2,United States,116.16,False
80183b,India,139.19,False
73940f,Israel,59.78,False
86d906,Japan,295.24,False
896186,United Arab Emirates,212.64,False
896182,United Arab Emirates,241.56,False
aa9bb7,United States,335.81,False
40690a,United Kingdom,200.84,False
40690c,United Kingdom,169.03,False
801816,India,159.64,False
78220b,China,267.44,False
801822,India,106.1,False
80180b,India,214.8,False
782228,China,200.45,False
781b2b,China,248.15,False
406909,United Kingdom,151.96,False
42478d,United Kingdom,226.59,False
a797b4,United States,267.94,False
4951d4,Portugal,189.52,False
4951d6,Portugal,256.97,False
4951d8,Portugal,218.1,False
4951d2,Portugal,237.27,False
3e1988,Germany,136.45,False
c059cb,Canada,11.32,True
7c7574,Australia,62.48,False
48ca40,Poland,224.87,False
3d2cbb,Germany,56.29,False
40097c,United Kingdom,7.2,False
45217e,Bulgaria,255.8,False
39dd49,France,244.4,False
aaee43,United States,277.55,False
47b12e,Norway,243.88,False
39dd45,France,204.52,False
896ded,United Arab Emirates,55.26,False
ac2e45,United States,28.83,False
7584fc,Philippines,107.65,False
45d1f4,Denmark,42.21,False
400980,United Kingdom,179.69,False
0d0d36,Mexico,130.4,False
7584fa,Philippines,239.54,False
0d0d37,Mexico,242.33,False
a34d52,United States,0.0,True
a1aaae,United States,229.02,False
a46d29,United States,253.19,False
40095d,United Kingdom,188.33,False
452164,Bulgaria,197.2,False
39814c,France,37.89,False
408041,United Kingdom,256.12,False
440179,Austria,214.08,False
a7c269,United States,51.44,False
7821fc,China,136.16,False
e49d1e,Brazil,141.61,False
8a03e5,Indonesia,235.15,False
44015a,Austria,107.05,False
a11fa1,United States,215.88,False
408032,United Kingdom,212.56,False
488109,Poland,36.54,False
a7bb77,United States,245.62,False
45213d,Bulgaria,226.41,False
a05614,United States,258.52,False
440172,Austria,209.5,False
452149,Bulgaria,332.44,False
a35487,United States,0.06,False
478772,Norway,228.52,False
ad9bc8,United States,282.77,False
7584bd,Philippines,75.09,False
392ae6,France,11.32,True
392ae8,France,180.51,False
47875c,Norway,192.14,False
45caaf,Denmark,129.67,False
800694,India,5.14,True
45caae,Denmark,144.82,False
8a03c9,Indonesia,188.88,False
44017c,Austria,135.46,False
4b1509,Switzerland,83.65,False
e49d21,Brazil,170.53,False
a3411f,United States,89.65,False
392af9,France,211.11,False
8a03ae,Indonesia,224.38,False
e49d24,Brazil,235.45,False
00b348,South Africa,119.54,False
392aeb,France,219.01,False
392aec,France,201.77,False
392aef,France,232.31,False
aa305f,United States,287.7,False
471dbf,Hungary,223.59,False
45caa7,Denmark,143.58,False
471dbd,Hungary,244.56,False
471dbe,Hungary,235.36,False
47873f,Norway,223.55,False
471dbc,Hungary,225.04,False
ab6380,United States,229.91,False
440d6e,Austria,67.4,False
c01a61,Canada,237.78,False
75862a,Philippines,54.35,False
440d6f,Austria,1.54,True
471dc0,Hungary,244.36,False
151e24,Russian Federation,226.06,False
3ca083,Germany,221.4,False
471dc1,Hungary,241.91,False
758650,Philippines,72.36,False
393f0d,France,148.73,False
8a0537,Indonesia,0.0,True
393f0c,France,145.16,False
08a113,Zambia,217.53,False
ae6cbe,United States,53.5,False
151e17,Russian Federation,79.5,False
e49baf,Brazil,228.0,False
49529a,Portugal,221.45,False
a05629,United States,256.49,False
471da8,Hungary,108.98,False
a05626,United States,245.0,False
471daf,Hungary,237.61,False
c03488,Canada,244.09,False
68220d,Mongolia,196.23,False
440d8b,Austria,60.19,False
440144,Austria,10.8,True
8a0515,Indonesia,238.1,False
8a0516,Indonesia,223.74,False
471db6,Hungary,223.21,False
471db7,Hungary,149.7,False
471db4,Hungary,239.39,False
471db5,Hungary,233.0,False
471db9,Hungary,210.65,False
151e34,Russian Federation,218.34,False
495299,Portugal,238.22,False
471db3,Hungary,116.04,False
471db0,Hungary,222.15,False
495290,Portugal,252.23,False
4bb2b0,Turkey,60.2,False
495292,Portugal,173.83,False
8a0507,Indonesia,229.18,False
300a44,Italy,4.63,True
7c7543,Australia,225.39,False
884f01,Thailand,240.62,False
4bb2ab,Turkey,225.19,False
84d622,Japan,252.69,False
a96412,United States,0.0,True
300a3c,Italy,265.39,False
300a3a,Italy,0.0,True
300a3b,Italy,266.31,False
760918,Pakistan,247.08,False
300a55,Italy,50.85,False
4bb2ad,Turkey,225.65,False
40093f,United Kingdom,223.88,False
400944,United Kingdom,133.88,False
3de65b,Germany,62.59,False
aa921e,United States,113.53,False
7020b8,Bangladesh,0.77,True
300a4c,Italy,37.58,False
40092b,United Kingdom,189.16,False
a126cc,United States,241.68,False
440115,Austria,0.9,True
300a20,Italy,39.0,False
495265,Portugal,49.87,False
151e06,Russian Federation,267.68,False
151e07,Russian Federation,249.49,False
4bb2a1,Turkey,220.0,False
4bb2a2,Turkey,140.14,False
e49bfd,Brazil,157.52,False
a83108,United States,0.0,True
300a31,Italy,59.48,False
846021,Japan,160.49,False
846020,Japan,184.51,False
a126e8,United States,286.46,False
a30615,United States,100.9,False
a0566a,United States,282.91,False
8004d6,India,133.25,False
4baada,Turkey,143.12,False
781c70,China,209.92,False
7105b1,Saudi Arabia,244.84,False
a869bc,United States,0.0,True
151d80,Russian Federation,95.21,False
a8b9b3,United States,164.51,False
85e27c,Japan,167.69,False
e4908e,Brazil,140.12,False
4bb1e3,Turkey,203.5,False
4007f4,United Kingdom,178.1,False
a1c66a,United States,270.75,False
8004e0,India,248.09,False
151d70,Russian Federation,215.37,False
4007da,United Kingdom,180.06,False
a47fde,United States,231.51,False
89621a,United Arab Emirates,101.84,False
393205,France,41.18,False
4baac7,Turkey,216.44,False
4baad3,Turkey,222.52,False
aa6943,United States,0.0,True
4baad0,Turkey,131.83,False
0d0ba3,Mexico,225.19,False
4247f1,United Kingdom,246.81,False
49520f,Portugal,257.32,False
7105ae,Saudi Arabia,275.59,False
8017f3,India,192.75,False
7105ac,Saudi Arabia,243.28,False
4baacb,Turkey,217.45,False
4bb1c3,Turkey,216.08,False
7105ab,Saudi Arabia,204.46,False
440d10,Austria,179.69,False
4892c5,Poland,200.47,False
8004c6,India,205.39,False
4892c4,Poland,173.48,False
495219,Portugal,189.72,False
8017ed,India,2.06,True
39320c,France,65.14,False
495211,Portugal,214.44,False
4892c6,Poland,197.49,False
39320d,France,72.57,False
48455e,Kingdom of the Netherlands,240.67,False
48455d,Kingdom of the Netherlands,248.09,False
495214,Portugal,247.18,False
495215,Portugal,9.26,True
495216,Portugal,256.28,False
4bb1c7,Turkey,252.38,False
8a057a,Indonesia,217.9,False
a8e1cc,United States,267.18,False
4b1fa1,Switzerland,75.95,False
484555,Kingdom of the Netherlands,7.72,True
484556,Kingdom of the Netherlands,240.28,False
484560,Kingdom of the Netherlands,11.83,True
345691,Spain,246.84,False
345692,Spain,205.66,False
896215,United Arab Emirates,170.26,False
896214,United Arab Emirates,124.53,False
8a0579,Indonesia,246.34,False
485876,Kingdom of the Netherlands,143.42,False
8a0576,Indonesia,229.15,False
847294,Japan,229.67,False
884206,Thailand,216.39,False
345686,Spain,218.19,False
345687,Spain,101.34,False
7c005d,Australia,101.07,False
884205,Thailand,236.16,False
7380c2,Israel,240.91,False
7380c1,Israel,246.99,False
7cb0ab,Australia,40.07,False
7380c0,Israel,239.92,False
7380c6,Israel,270.67,False
7380c4,Israel,270.04,False
7380c8,Israel,240.66,False
151d66,Russian Federation,207.91,False
4785bf,Norway,107.83,False
781093,China,218.8,False
344344,Spain,281.13,False
4785bd,Norway,100.07,False
344341,Spain,245.82,False
7380cb,Israel,268.77,False
7380ca,Israel,243.23,False
151d56,Russian Federation,205.86,False
ad9ac9,United States,238.09,False
4ca9c3,Ireland,5.4,True
48450c,Kingdom of the Netherlands,47.51,False
48450f,Kingdom of the Netherlands,0.0,False
a36825,United States,272.67,False
c8215f,New Zealand,1.54,True
345659,Spain,182.43,False
440bca,Austria,224.35,False
846adc,Japan,147.2,False
a76c79,United States,295.43,False
7585cd,Philippines,269.94,False
7585cb,Philippines,55.07,False
4b39f0,Switzerland,213.72,False
a10e46,United States,249.69,False
840a64,Japan,218.24,False
4ca9d1,Ireland,2.83,True
4ca9d3,Ireland,217.98,False
4ca9d0,Ireland,219.05,False
84bac2,Japan,78.51,False
0d0c7d,Mexico,246.51,False
345646,Spain,216.12,False
ac81d3,United States,225.35,False
4ca9ba,Ireland,120.73,False
345643,Spain,202.65,False
345645,Spain,200.99,False
4b5c41,Switzerland,8.75,True
4ca9a9,Ireland,85.32,False
344305,Spain,83.85,False
344307,Spain,150.95,False
505c09,Slovakia,239.54,False
87cd05,Japan,77.96,False
4b5c32,Switzerland,0.06,True
4b5c36,Switzerland,14.92,True
7c617e,Australia,52.27,False
4b5c1c,Switzerland,3.86,True
4b5c26,Switzerland,0.0,True
3dd2cb,Germany,26.52,False
4bb325,Turkey,246.12,False
a0b8fb,United States,266.77,False
3dd2c9,Germany,49.56,False
ae6d82,United States,120.41,False
7c7fe6,Australia,137.01,False
a042db,United States,0.0,True
ab1fb0,United States,263.79,False
781001,China,262.91,False
7c6ca6,Australia,151.01,False
4aecbe,Sweden,52.47,False
4aecbf,Sweden,17.49,True
782339,China,182.65,False
4b5c6e,Switzerland,8.23,True
c045f1,Canada,265.39,False
488068,Poland,59.29,False
ad3a7f,United States,0.0,True
3dd2f0,Germany,46.95,False
506f68,Slovenia,46.2,False
506f66,Slovenia,173.72,False
4bb321,Turkey,203.75,False
3d2292,Germany,44.33,False
3dd2cd,Germany,68.61,False
a95ca4,United States,195.7,False
3571d0,Spain,128.61,False
3571d6,Spain,140.69,False
3451da,Spain,234.15,False
8a0821,Indonesia,229.3,False
a5cf82,United States,239.23,False
8a0824,Indonesia,184.82,False
47845b,Norway,129.89,False
4079f7,United Kingdom,57.11,False
4601f5,Finland,9.77,True
4601f4,Finland,144.75,False
4841c4,Kingdom of the Netherlands,1.03,True
4601f3,Finland,45.1,False
4601f8,Finland,127.97,False
43ea87,United Kingdom,221.25,False
47ba1d,Norway,166.89,False
477d8b,Hungary,1.29,True
4854cf,Kingdom of the Netherlands,222.12,False
4bb266,Turkey,224.37,False
4601fb,Finland,12.86,True
4bb261,Turkey,201.15,False
aac136,United States,0.0,True
73828b,Israel,0.0,True
4867eb,Kingdom of the Netherlands,129.47,False
4867ec,Kingdom of the Netherlands,7.72,True
7c6359,Australia,79.74,False
4bab2e,Turkey,247.07,False
4bab2f,Turkey,227.9,False
4bab2c,Turkey,192.63,False
4841a9,Kingdom of the Netherlands,137.44,False
4079d0,United Kingdom,117.43,False
4079d1,United Kingdom,249.55,False
020118,Morocco,250.53,False
4079d3,United Kingdom,4.89,True
4bab47,Turkey,0.0,True
a6d00b,United States,260.53,False
4bab45,Turkey,1.29,True
4841a6,Kingdom of the Netherlands,184.56,False
4bab46,Turkey,246.72,False
c012ba,Canada,229.45,False
4867dc,Kingdom of the Netherlands,71.83,False
3de527,Germany,38.28,False
7cac34,Australia,5.14,False
020105,Morocco,250.77,False
4ca8ff,Ireland,254.6,False
7c5c68,Australia,186.11,False
4854c7,Kingdom of the Netherlands,131.7,False
ab9d9e,United States,74.08,False
4bb299,Turkey,65.8,False
aaba81,United States,69.06,False
738288,Israel,225.93,False
4bb296,Turkey,192.44,False
738287,Israel,234.81,False
490d0e,Portugal,214.83,False
4bb292,Turkey,248.81,False
490d0b,Portugal,254.82,False
ae04f2,United States,135.3,False
7cac8d,Australia,61.23,False
4bb28f,Turkey,196.81,False
4bb28b,Turkey,239.1,False
4bb28c,Turkey,219.6,False
c038c8,Canada,270.1,False
490d06,Portugal,253.23,False
43ea72,United Kingdom,177.78,False
c0885e,Canada,260.74,False
02b26f,Tunisia,128.22,False
4bb274,Turkey,190.49,False
4bb272,Turkey,225.54,False
c01ee6,Canada,245.08,False
4867c1,Kingdom of the Netherlands,248.06,False
4bb26f,Turkey,198.24,False
43ea66,United Kingdom,99.67,False
4bb26d,Turkey,0.0,True
4bb26e,Turkey,153.0,False
4bb26b,Turkey,200.72,False
4bb26a,Turkey,231.5,False
3c5b31,Germany,230.25,False
477d34,Hungary,3.09,True
4bb279,Turkey,183.13,False
a9e167,United States,229.21,False
7585f8,Philippines,79.81,False
4bb282,Turkey,0.0,True
44cdc9,Belgium,179.01,False
44cdc8,Belgium,8.23,True
44cdc6,Belgium,7.2,True
44cdc5,Belgium,4.89,True
020176,Morocco,196.81,False
758773,Philippines,231.04,False
44cdd1,Belgium,157.84,False
75875f,Philippines,219.79,False
aa4932,United States,130.17,False
70c13c,Oman,217.41,False
467717,Finland,3.6,True
75872d,Philippines,237.11,False
c038aa,Canada,195.81,False
4b0d40,Switzerland,104.88,False
c038a3,Canada,237.74,False
a728b4,United States,30.19,False
a358bd,United States,0.0,True
a16883,United States,270.48,False
758747,Philippines,69.81,False
020140,Morocco,265.67,False
c073ef,Canada,87.79,False
02012c,Morocco,206.39,False
70c10b,Oman,103.49,False
aa4903,United States,235.68,False
4bb1a3,Turkey,78.26,False
345292,Spain,169.51,False
e4851a,Brazil,76.67,False
4baac3,Turkey,107.91,False
c060c8,Canada,272.19,False
4baac4,Turkey,238.87,False
a6e361,United States,251.61,False
4baac2,Turkey,169.74,False
020123,Morocco,267.11,False
7c39fa,Australia,2.31,True
7c5c1f,Australia,33.91,False
7c39fc,Australia,178.54,False
aa8499,United States,216.45,False
a32bba,United States,270.09,False
394f08,France,58.44,False
70c124,Oman,266.15,False
7c39f7,Australia,128.11,False
84c43e,Japan,180.01,False
ac142e,United States,15.43,True
a1f2b1,United States,244.16,False
02013c,Morocco,185.93,False
8a081e,Indonesia,230.91,False
758708,Philippines,234.57,False
345385,Spain,217.36,False
781148,China,214.19,False
345388,Spain,95.84,False
780a4b,China,74.02,False
3c1459,Germany,0.0,True
8005f0,India,213.3,False
a75235,United States,131.84,False
acbe3e,United States,226.56,False
8005eb,India,225.54,False
a9f502,United States,255.6,False
8005ef,India,5.92,True
780a67,China,240.55,False
8a07a5,Indonesia,73.67,False
8a07a2,Indonesia,4.88,False
e80618,Chile,213.9,False
34668c,Spain,269.15,False
7c1479,Australia,269.11,False
896388,United Arab Emirates,294.65,False
895056,Brunei Darussalam,228.57,False
34535a,Spain,152.24,False
a835c5,United States,263.21,False
780a6a,China,81.02,False
781160,China,212.12,False
85d098,Japan,178.33,False
780a6f,China,234.1,False
346690,Spain,183.91,False
780a6d,China,217.18,False
346692,Spain,213.96,False
3cbdeb,Germany,250.79,False
780a82,China,158.25,False
e8061f,Chile,198.66,False
780a80,China,0.0,True
32004e,Italy,54.55,False
e8061b,Chile,1.29,True
e48fcf,Brazil,139.13,False
39b807,France,18.03,False
4c80a6,Cyprus,194.8,False
896353,United Arab Emirates,284.02,False
780a7b,China,195.47,False
4ca973,Ireland,204.76,False
780a7f,China,0.0,True
780a95,China,4.63,True
780a96,China,142.93,False
4ca97a,Ireland,216.86,False
e8062a,Chile,237.6,False
4ca97b,Ireland,220.47,False
7cfa06,Australia,96.42,False
896363,United Arab Emirates,238.19,False
780a99,China,111.05,False
780a98,China,197.84,False
aa7bae,United States,201.5,False
780a8a,China,299.11,False
739603,Israel,133.92,False
320043,Italy,64.58,False
4bb0f9,Turkey,239.94,False
4bb0f6,Turkey,255.74,False
884343,Thailand,133.98,False
405455,United Kingdom,19.03,True
44ce78,Belgium,222.32,False
4bb0f4,Turkey,191.44,False
405456,United Kingdom,229.97,False
44ce77,Belgium,131.33,False
4bb0f5,Turkey,249.82,False
4bb0f2,Turkey,262.11,False
780a8f,China,196.58,False
44ce76,Belgium,0.0,True
4bb0f3,Turkey,261.18,False
44ce75,Belgium,154.35,False
4bb0f0,Turkey,246.5,False
896326,United Arab Emirates,1.29,True
44ce6a,Belgium,192.22,False
478ecd,Norway,160.92,False
c07fbb,Canada,0.0,True
4bb0ee,Turkey,239.27,False
44ce6f,Belgium,203.07,False
4bb0eb,Turkey,267.78,False
780a9c,China,205.17,False
486840,Kingdom of the Netherlands,254.53,False
a3e55a,United States,0.0,True
872f7e,Japan,293.72,False
02019d,Morocco,217.88,False
02019c,Morocco,88.26,False
4bb0fa,Turkey,113.15,False
a6452d,United States,204.03,False
34530e,Spain,192.53,False
896305,United Arab Emirates,296.88,False
896304,United Arab Emirates,235.74,False
896308,United Arab Emirates,130.05,False
88434a,Thailand,82.98,False
88434b,Thailand,86.99,False
896312,United Arab Emirates,269.73,False
896311,United Arab Emirates,83.11,False
c827b1,New Zealand,218.22,False
75876b,Philippines,122.03,False
346648,Spain,166.17,False
44ce62,Belgium,0.45,True
44ce61,Belgium,194.64,False
345319,Spain,195.57,False
4bb0e7,Turkey,251.06,False
406752,United Kingdom,220.99,False
4bb0e3,Turkey,234.65,False
406754,United Kingdom,254.06,False
4bb0e2,Turkey,272.52,False
758793,Philippines,182.05,False
896315,United Arab Emirates,110.78,False
a715c6,United States,264.85,False
896314,United Arab Emirates,254.86,False
e80604,Chile,1.29,True
e483dd,Brazil,238.86,False
44ce72,Belgium,5.66,True
86787c,Japan,139.1,False
88084c,Thailand,96.84,False
880856,Thailand,246.72,False
0200ef,Morocco,216.07,False
0200ec,Morocco,265.86,False
7609ee,Pakistan,198.64,False
486802,Kingdom of the Netherlands,136.98,False
486803,Kingdom of the Netherlands,1.8,True
34660f,Spain,182.77,False
880844,Thailand,204.63,False
c827e3,New Zealand,203.91,False
346614,Spain,178.48,False
320005,Italy,156.79,False
880842,Thailand,88.49,False
4ab821,Sweden,234.24,False
4ab822,Sweden,236.74,False
a9e237,United States,221.3,False
7586cf,Philippines,191.44,False
ad2095,United States,280.78,False
7586ca,Philippines,2.57,True
70c0de,Oman,166.51,False
76d101,Singapore,245.18,False
c06193,Canada,262.88,False
7586d7,Philippines,93.1,False
8a07ea,Indonesia,117.56,False
70c0f9,Oman,272.95,False
780a18,China,105.42,False
89639e,United Arab Emirates,247.56,False
89639d,United Arab Emirates,242.43,False
4ca8e8,Ireland,9.26,True
4bb208,Turkey,59.68,False
7c6de8,Australia,68.36,False
4ca8e6,Ireland,219.59,False
4bb207,Turkey,204.23,False
4bb205,Turkey,225.01,False
7c6de5,Australia,100.42,False
89639a,United Arab Emirates,247.92,False
4bb203,Turkey,209.33,False
a31a56,United States,237.15,False
4bb212,Turkey,165.65,False
a2b1ab,United States,3.09,True
4bab29,Turkey,244.74,False
80073f,India,205.63,False
80073d,India,216.59,False
4bab28,Turkey,135.2,False
7c6dde,Australia,0.0,False
4bab26,Turkey,252.57,False
780a28,China,145.59,False
4bb20a,Turkey,233.13,False
4bab30,Turkey,133.25,False
4bb219,Turkey,224.78,False
4ca8f5,Ireland,255.15,False
7c6dd6,Australia,253.59,False
4bb213,Turkey,186.29,False
8a07ce,Indonesia,229.95,False
78110e,China,269.25,False
4ca8db,Ireland,214.47,False
4bb20d,Turkey,138.53,False
4bb20b,Turkey,219.47,False
4ca8da,Ireland,252.63,False
8a07d3,Indonesia,235.28,False
ad45a4,United States,253.57,False
47c00d,Norway,64.67,False
800733,India,138.2,False
7609b6,Pakistan,199.59,False
4ca8af,Ireland,246.25,False
4853f4,Kingdom of the Netherlands,90.47,False
7c6dbb,Australia,162.55,False
4ca8d7,Ireland,75.37,False
4ca8d8,Ireland,82.5,False
4ca8d9,Ireland,212.35,False
89505e,Brunei Darussalam,227.13,False
4ca8d4,Ireland,224.93,False
7c6db5,Australia,232.81,False
7c6db4,Australia,230.56,False
c1e433,Canada,10.8,True
800738,India,5.92,True
780a58,China,184.81,False
4ca8bd,Ireland,234.05,False
781d86,China,102.16,False
800741,India,227.19,False
7c6db9,Australia,216.4,False
7c6db8,Australia,143.39,False
3571c9,Spain,54.57,False
acd837,United States,54.66,False
4baa44,Turkey,228.67,False
8830ed,Thailand,237.15,False
3c7439,Germany,223.54,False
7810bc,China,1.03,True
8a0700,Indonesia,228.73,False
8830f6,Thailand,80.21,False
8830f7,Thailand,80.65,False
a69463,United States,267.15,False
7810d7,China,226.09,False
8830f4,Thailand,175.34,False
48a5e4,Poland,89.57,False
c05004,Canada,209.38,False
4baa55,Turkey,238.58,False
4baa56,Turkey,230.05,False
a31a7b,United States,149.71,False
4baa53,Turkey,3.6,True
c05007,Canada,253.55,False
4baa54,Turkey,143.55,False
4baa52,Turkey,214.91,False
4baa50,Turkey,233.94,False
7395a2,Israel,32.74,False
4bb144,Turkey,216.69,False
758806,Philippines,225.56,False
4baa59,Turkey,71.52,False
3d44b0,Germany,58.76,False
8963f3,United Arab Emirates,249.79,False
8963f0,United Arab Emirates,246.24,False
8963f7,United Arab Emirates,294.49,False
501e83,Croatia,7.72,True
8963f4,United Arab Emirates,235.73,False
489227,Poland,195.97,False
489226,Poland,258.13,False
7c4a4f,Australia,9.77,True
4baa0b,Turkey,164.91,False
a31a77,United States,217.19,False
8963ef,United Arab Emirates,147.13,False
3df743,Germany,61.12,False
7cfaaa,Australia,0.0,True
a7c7fb,United States,60.53,False
4bb10a,Turkey,237.92,False
7c7798,Australia,4.37,True
7c4a50,Australia,125.65,False
7c4a56,Australia,80.19,False
7c4a55,Australia,203.62,False
8963d1,United Arab Emirates,241.13,False
4baa84,Turkey,200.9,False
4baa85,Turkey,223.07,False
3452c9,Spain,262.68,False
4baa81,Turkey,5.92,True
a907a0,United States,242.05,False
75002a,Malaysia,149.9,False
48a5a2,Poland,25.21,False
4855d0,Kingdom of the Netherlands,136.07,False
4baa96,Turkey,218.79,False
8963e4,United Arab Emirates,203.7,False
8963e3,United Arab Emirates,78.53,False
a359c2,United States,0.0,True
400795,United Kingdom,226.83,False
a657f4,United States,224.59,False
4bb186,Turkey,248.67,False
4bb183,Turkey,264.04,False
4baa8a,Turkey,240.31,False
8963e7,United Arab Emirates,247.04,False
4baa67,Turkey,202.33,False
4baa64,Turkey,218.37,False
4baa62,Turkey,245.11,False
4baa63,Turkey,229.34,False
4baa61,Turkey,221.51,False
00830b,South Africa,53.23,False
3465d4,Spain,231.8,False
4bb152,Turkey,278.89,False
8963ab,United Arab Emirates,244.44,False
8963b4,United Arab Emirates,205.92,False
8963b9,United Arab Emirates,209.0,False
4bb14e,Turkey,204.33,False
4baa75,Turkey,228.93,False
4baa73,Turkey,152.6,False
3c7426,Germany,228.94,False
a50adc,United States,5.66,True
4868ba,Kingdom of the Netherlands,245.96,False
4baa6f,Turkey,128.6,False
4067f2,United Kingdom,212.6,False
4bb166,Turkey,141.58,False
4baa6c,Turkey,147.72,False
4bb164,Turkey,256.17,False
3c7421,Germany,227.95,False
3c7422,Germany,232.8,False
a3d302,United States,0.0,True
4ca90a,Ireland,218.67,False
4bb19a,Turkey,247.11,False
896528,United Arab Emirates,63.39,False
4ac9e1,Sweden,238.19,False
4ac9e4,Sweden,235.11,False
4ca912,Ireland,220.55,False
4ac9e6,Sweden,224.08,False
896532,United Arab Emirates,188.41,False
4ac9e7,Sweden,120.67,False
4ac9e9,Sweden,115.28,False
43c8fa,United Kingdom,1.63,False
a7ea7e,United States,196.83,False
a2d95e,United States,202.55,False
add376,United States,292.07,False
896538,United Arab Emirates,170.56,False
4ac9f2,Sweden,153.24,False
a53975,United States,250.39,False
4ac9f4,Sweden,242.28,False
4ac9f9,Sweden,2.06,True
478512,Norway,69.94,False
478513,Norway,157.05,False
8007c9,India,2.57,True
4b7fdc,Switzerland,0.0,True
4b3978,Switzerland,,True
02006f,Morocco,256.19,False
4868a6,Kingdom of the Netherlands,147.23,False
c8273f,New Zealand,286.3,False
781caa,China,207.51,False
4ac9c4,Sweden,177.53,False
4ac9c5,Sweden,207.16,False
4ac9c6,Sweden,232.35,False
4bb194,Turkey,248.43,False
4bb190,Turkey,9.77,True
020072,Morocco,220.96,False
896519,United Arab Emirates,68.97,False
896514,United Arab Emirates,143.69,False
4bb18b,Turkey,242.34,False
896512,United Arab Emirates,293.59,False
c82762,New Zealand,94.54,False
896518,United Arab Emirates,222.19,False
896515,United Arab Emirates,158.78,False
a45fb1,United States,184.48,False
02005a,Morocco,200.97,False
4ac9d4,Sweden,143.82,False
ab8b0b,United States,262.86,False
a599a8,United States,264.28,False
a98acb,United States,42.38,False
7cad48,Australia,0.06,True
4b3996,Switzerland,226.31,False
7cad45,Australia,232.8,False
4b1339,Switzerland,64.82,False
7cad43,Australia,99.74,False
a3f91e,United States,248.57,False
7c01c1,Australia,145.34,False
7c7772,Australia,81.02,False
7c7770,Australia,69.25,False
a44cda,United States,104.23,False
4b1f5e,Switzerland,91.01,False
7c7776,Australia,222.02,False
aace63,United States,108.03,False
495038,Portugal,250.05,False
4ac9eb,Sweden,231.57,False
4ac9ed,Sweden,230.04,False
4ac9ef,Sweden,246.49,False
3ddd76,Germany,40.34,False
3d7a5b,Germany,124.93,False
4ca92b,Ireland,210.37,False
7cad27,Australia,50.22,False
a98ac7,United States,40.64,False
4ca935,Ireland,274.82,False
34538d,Spain,150.5,False
8007ca,India,204.22,False
45d066,Denmark,211.74,False
45d065,Denmark,219.3,False
a6a904,United States,41.72,False
45d068,Denmark,212.51,False
aace5c,United States,132.75,False
501e45,Croatia,196.45,False
7395af,Israel,43.46,False
