icao24,origin_country,velocity,on_ground
a78669,United States,62.81,False
a8a6c0,United States,232.2,False
a34209,United States,167.37,False
a1fb1a,United States,193.73,False
4b5c4d,Switzerland,1.29,True
a0e20b,United States,99.54,False
abaafe,United States,77.12,False
4ca9ed,Ireland,148.21,False
a7d630,United States,266.22,False
a318ea,United States,204.91,False
4ca9ea,Ireland,233.12,False
a10231,United States,98.77,False
151d9d,Russian Federation,86.36,True
7c7fe6,Australia,127.44,False
a9bfc9,United States,151.7,False
782320,China,209.47,False
a042db,United States,244.09,False
accaf4,United States,110.27,False
a5dcde,United States,218.78,False
a71cbd,United States,68.77,False
a7cf40,United States,207.58,False
a1288b,United States,205.06,False
a8a6d0,United States,161.72,False
a28ee7,United States,152.79,False
a438c3,United States,11.32,True
a52043,United States,67.45,False
aab922,United States,222.66,False
89625c,United Arab Emirates,264.58,False
ada499,United States,32.62,False
a89339,United States,10.8,True
a91616,United States,137.9,False
a8f607,United States,188.26,False
4ca9e7,Ireland,267.14,False
ab1fb0,United States,116.78,False
a4009e,United States,275.0,False
7c6ca6,Australia,211.86,False
781008,China,208.66,False
7c6ca1,Australia,0.0,True
a09e70,United States,228.07,False
440bc3,Austria,163.6,False
acf906,United States,280.9,False
c045f1,Canada,247.22,False
440bc7,Austria,118.86,False
7c6ca9,Australia,233.49,False
aa5657,United States,213.5,False
a16ee0,United States,155.11,False
c07b42,Canada,141.64,False
a6667d,United States,28.29,False
a36845,United States,58.65,False
a03bcd,United States,247.62,False
a438b0,United States,228.0,False
ad3a7f,United States,174.78,False
ab7613,United States,4.12,False
aa4322,United States,2.31,True
ad417b,United States,57.48,False
ab1fbb,United States,0.0,True
0d0022,Mexico,228.36,False
ab39e3,United States,197.25,False
a95ca4,United States,233.9,False
a042d5,United States,211.3,False
a70f80,United States,194.27,False
781bf7,China,6.43,True
4601f2,Finland,130.64,False
a57365,United States,193.63,False
3451da,Spain,254.37,False
a57362,United States,312.63,False
a70f88,United States,278.87,False
ad474c,United States,77.17,False
a5cf82,United States,255.88,False
a3338c,United States,145.22,False
a02e0a,United States,203.84,False
ac5ab7,United States,226.52,False
800792,India,196.02,False
c05b48,Canada,49.43,False
a260ed,United States,0.0,True
a380f4,United States,233.32,False
aaba41,United States,75.67,False
a5d668,United States,285.0,False
abe101,United States,187.53,False
a6932d,United States,39.1,False
ac1448,United States,215.57,False
4601f5,Finland,104.05,False
4601f4,Finland,128.67,False
4601f3,Finland,96.0,False
846d0c,Japan,179.22,False
4841c4,Kingdom of the Netherlands,276.78,False
a6a6f2,United States,83.75,False
abb7f7,United States,219.21,False
4601f7,Finland,116.46,False
e49889,Brazil,231.33,False
e4988b,Brazil,209.77,False
a8dfe3,United States,57.21,False
3451d3,Spain,197.89,False
4bb266,Turkey,212.75,False
ac1451,United States,280.22,False
ac011d,United States,192.49,False
7cc668,Australia,52.27,False
a70333,United States,0.0,True
aac136,United States,231.5,False
ac74e4,United States,237.77,False
a32056,United States,233.91,False
73828b,Israel,256.42,False
4079cd,United Kingdom,233.91,False
a393ec,United States,86.49,False
adddd2,United States,106.25,False
4867ec,Kingdom of the Netherlands,152.81,False
aacd89,United States,54.99,False
4bab2e,Turkey,248.64,False
a7167f,United States,0.0,True
a0d392,United States,49.2,False
a45353,United States,227.98,False
020118,Morocco,231.0,False
ac1466,United States,218.82,False
400610,United Kingdom,243.65,False
c00bec,Canada,13.38,True
4bab47,Turkey,143.34,False
ad7ab8,United States,245.29,False
a45f94,United States,190.4,False
a81000,United States,205.49,False
a6803b,United States,58.97,False
a81001,United States,201.18,False
8962e6,United Arab Emirates,204.44,False
a81005,United States,236.99,False
a3201f,United States,153.88,False
a630e0,United States,65.18,False
ac0143,United States,198.16,False
ac1482,United States,57.85,False
a2c3cf,United States,39.24,False
ac5ada,United States,163.18,False
c012bd,Canada,99.08,False
020100,Morocco,134.63,False
4ca8fb,Ireland,222.81,False
a776b2,United States,141.92,False
a26e28,United States,86.1,False
400684,United Kingdom,232.98,False
400683,United Kingdom,123.01,False
a2be06,United States,230.04,False
a7bfa0,United States,222.44,False
acfa52,United States,228.63,False
aaba81,United States,151.38,False
aa1aa8,United States,57.16,False
a6a6b7,United States,246.39,False
4bb293,Turkey,229.71,False
adddda,United States,66.88,False
4bb294,Turkey,259.29,False
c07517,Canada,34.98,False
a69f49,United States,0.0,True
a523ab,United States,72.55,False
c01ec6,Canada,200.9,False
7cac8d,Australia,81.91,False
ac148f,United States,276.86,False
c82820,New Zealand,32.61,False
a0353f,United States,76.86,False
4bb28c,Turkey,123.57,False
ad2d99,United States,41.24,False
ad1a4e,United States,142.01,False
c82817,New Zealand,89.11,False
c82834,New Zealand,224.21,False
c07534,Canada,6.43,True
ad2160,United States,85.22,False
c82836,New Zealand,118.67,False
50005c,San Marino,218.06,False
c08864,Canada,225.07,False
c08861,Canada,215.74,False
a58672,United States,225.27,False
acb1e5,United States,239.46,False
a5cf66,United States,214.57,False
a5cf63,United States,36.89,False
a5e96a,United States,277.27,False
7585e8,Philippines,2.57,True
c8281c,New Zealand,224.5,False
c0885e,Canada,265.1,False
a5bc1f,United States,45.44,False
a5cf4e,United States,29.12,False
c01ee6,Canada,250.64,False
4bb270,Turkey,198.64,False
a70328,United States,204.99,False
a70326,United States,52.51,False
4867c3,Kingdom of the Netherlands,223.78,False
c82845,New Zealand,0.51,False
c07525,Canada,0.9,True
c08851,Canada,248.69,False
4066ce,United Kingdom,238.93,False
ab19af,United States,35.02,False
a095aa,United States,264.4,False
c06e38,Canada,33.96,False
4066d0,United Kingdom,238.86,False
a919b4,United States,46.89,False
a7bfb0,United States,266.07,False
4bb287,Turkey,210.99,False
a789ea,United States,135.46,False
a45383,United States,49.12,False
4867b0,Kingdom of the Netherlands,215.2,False
896408,United Arab Emirates,296.65,False
a3a8e1,United States,83.18,False
7c39f1,Australia,157.81,False
7c39f3,Australia,125.41,False
a3a8e6,United States,210.66,False
020175,Morocco,209.05,False
a07bef,United States,211.31,False
758776,Philippines,73.57,False
c82864,New Zealand,54.02,False
758773,Philippines,219.25,False
a3e525,United States,81.28,False
896413,United Arab Emirates,134.92,False
ab0727,United States,86.07,False
a65835,United States,138.04,False
a3950c,United States,58.49,False
75875e,Philippines,161.32,False
adde95,United States,280.4,False
a0cbd6,United States,225.12,False
acc59d,United States,87.49,False
89640a,United Arab Emirates,281.13,False
a33ed6,United States,89.76,False
70c13c,Oman,5.4,True
ac2706,United States,0.06,True
a3e531,United States,74.9,False
a9568c,United States,175.63,False
c82871,New Zealand,149.15,False
a4b5b6,United States,173.16,False
c82872,New Zealand,52.48,False
a3a8ef,United States,202.49,False
a21ed4,United States,0.0,True
a0f8f9,United States,182.69,False
a728c1,United States,249.76,False
a095f0,United States,0.0,True
75872b,Philippines,136.33,False
a50b0e,United States,223.36,False
c038ac,Canada,223.9,False
7cfa93,Australia,128.19,False
a53863,United States,67.56,False
a08efd,United States,201.4,False
c82889,New Zealand,8.52,False
a3e542,United States,0.0,True
c038a7,Canada,201.39,False
a105e8,United States,240.16,False
a64529,United States,58.22,False
a03574,United States,66.51,False
a6583b,United States,229.27,False
a082d2,United States,36.54,False
a2d820,United States,63.56,False
a33eb5,United States,203.21,False
a8c0d2,United States,139.99,False
a6a815,United States,164.4,False
a33eb1,United States,179.6,False
a32bf3,United States,214.33,False
a2be85,United States,104.47,False
c060be,Canada,258.18,False
a465df,United States,234.25,False
ab8a03,United States,41.48,False
8411a4,Japan,202.79,False
a01b9e,United States,224.73,False
70c10e,Oman,103.86,False
a0cbff,United States,264.33,False
a2be6d,United States,246.06,False
4bb1a3,Turkey,220.17,False
a87cf9,United States,216.76,False
a9f3c0,United States,256.11,False
e4851a,Brazil,204.76,False
a1427f,United States,128.1,False
c060c9,Canada,236.6,False
c060c8,Canada,276.33,False
a6e361,United States,237.03,False
aa21ef,United States,209.97,False
a906f3,United States,191.63,False
c060c4,Canada,207.32,False
c060c7,Canada,241.58,False
a95694,United States,107.08,False
c060c6,Canada,245.95,False
c060c1,Canada,210.57,False
c060c2,Canada,238.75,False
aa8499,United States,255.37,False
a32bba,United States,236.91,False
a38e69,United States,238.2,False
a65800,United States,241.54,False
a9eca5,United States,35.5,False
ad3408,United States,54.82,False
a9eca9,United States,7.84,False
aacd50,United States,6.43,True
7c7649,Australia,99.93,False
a95665,United States,225.34,False
a8d3b0,United States,197.53,False
a21efb,United States,204.8,False
a2d85f,United States,66.91,False
a1feea,United States,162.95,False
a81045,United States,128.22,False
7c26c3,Australia,36.35,False
84c43e,Japan,257.96,False
70c125,Oman,295.18,False
a3a8ba,United States,211.73,False
02013e,Morocco,165.48,False
a1f2b1,United States,249.18,False
02013c,Morocco,278.83,False
a6e376,United States,248.29,False
a7b3f4,United States,52.03,False
a27567,United States,51.98,False
a25b3f,United States,90.87,False
a27569,United States,55.49,False
a93019,United States,47.34,False
781149,China,131.72,False
8005f2,India,273.96,False
acab11,United States,78.36,False
780a63,China,294.9,False
a81bc4,United States,6.43,True
486898,Kingdom of the Netherlands,180.1,False
a75235,United States,147.5,False
a9ee0a,United States,153.41,False
acbe3c,United States,208.92,False
a6588d,United States,179.9,False
a572f5,United States,285.21,False
8005ef,India,258.78,False
a9ee0d,United States,52.23,False
c00c54,Canada,195.39,False
780a67,China,7.2,True
a835d1,United States,187.8,False
c086f3,Canada,30.15,False
acbe3f,United States,80.45,False
344043,Spain,0.0,True
acd83d,United States,248.97,False
a62b5e,United States,53.29,False
780a5c,China,105.67,False
a955d1,United States,104.05,False
e8060d,Chile,228.18,False
7c1475,Australia,228.14,False
78114b,China,212.13,False
aae5f7,United States,220.87,False
c073a9,Canada,139.21,False
ad2baa,United States,219.25,False
acbe37,United States,220.55,False
7c1473,Australia,0.0,True
a8ce55,United States,174.68,False
896383,United Arab Emirates,249.55,False
a6456d,United States,0.0,True
a68bf1,United States,70.33,False
ad7b17,United States,262.34,False
34668b,Spain,188.58,False
aa2e6f,United States,77.68,False
34535a,Spain,50.42,True
a6f5d7,United States,69.5,False
7c146d,Australia,152.26,False
a5bbe8,United States,68.4,False
e80628,Chile,163.18,False
c02655,Canada,206.95,False
aa355b,United States,35.43,False
ac5b43,United States,192.32,False
e80623,Chile,222.93,False
aa221f,United States,258.01,False
abfefd,United States,226.0,False
ac0bde,United States,99.42,False
346690,Spain,230.72,False
780a6d,China,4.63,True
346692,Spain,123.02,False
89633a,United Arab Emirates,207.47,False
c02683,Canada,165.65,False
a09702,United States,293.21,False
a2ab6c,United States,226.24,False
e8061a,Chile,154.06,False
a7fbbb,United States,114.77,False
ad8e73,United States,47.37,False
ac6243,United States,91.59,False
c060b7,Canada,0.0,True
c060b9,Canada,118.17,False
c060b6,Canada,169.94,False
896354,United Arab Emirates,192.82,False
7c1469,Australia,237.43,False
ab4e9d,United States,52.56,False
a81bcc,United States,225.96,False
abebbe,United States,0.0,True
e80632,Chile,246.6,False
345353,Spain,250.12,False
c06ce7,Canada,49.56,False
c06ce8,Canada,178.86,False
a5127c,United States,215.12,True
a87223,United States,274.57,False
e8062e,Chile,225.02,False
a44be5,United States,223.93,False
77044d,Sri Lanka,72.37,False
ad953c,United States,206.61,False
77044f,Sri Lanka,168.79,False
4ca97c,Ireland,200.58,False
7cfa06,Australia,115.47,False
a10708,United States,48.42,False
abebe0,United States,283.94,False
a2c574,United States,259.7,False
c06cdd,Canada,47.47,False
a07d01,United States,215.04,False
a452c4,United States,189.36,False
770454,Sri Lanka,130.45,False
a87e69,United States,51.86,False
780a8a,China,104.02,False
7c6ded,Australia,112.19,False
a7fbb3,United States,230.35,False
7c6dec,Australia,278.03,False
ac0bfb,United States,0.0,True
a7650b,United States,254.48,False
a63e3a,United States,200.69,False
acd88e,United States,152.43,False
acab54,United States,212.88,False
a20d0e,United States,251.7,False
a728e6,United States,185.17,False
a6451b,United States,39.38,False
a34729,United States,225.16,False
a3f87d,United States,64.11,False
4bb0ed,Turkey,238.57,False
781194,China,180.47,False
a02dda,United States,140.37,False
7cfa71,Australia,219.23,False
780a9b,China,290.33,False
a63e46,United States,61.22,False
c02625,Canada,88.3,False
478ef4,Norway,88.61,False
ad9569,United States,35.68,False
a5d5c8,United States,203.21,False
ade543,United States,186.36,False
486840,Kingdom of the Netherlands,228.09,False
aa95ac,United States,210.57,False
a585e4,United States,209.76,False
896335,United Arab Emirates,165.7,False
a3e55a,United States,229.65,False
acab3f,United States,218.75,False
c827a3,New Zealand,0.0,True
a287ab,United States,261.12,False
48683e,Kingdom of the Netherlands,67.49,False
c827a6,New Zealand,246.99,False
a728d8,United States,193.2,False
a572c2,United States,119.37,False
aba57d,United States,42.48,False
a5d5ae,United States,278.02,False
c07fb9,Canada,221.18,False
c01f1e,Canada,237.72,False
478ee5,Norway,31.59,False
ad7b4d,United States,246.84,False
a4f21b,United States,176.06,False
a6eed5,United States,124.38,False
a7c849,United States,211.89,False
ac6288,United States,41.06,False
896308,United Arab Emirates,266.96,False
ac6289,United States,198.13,False
a76546,United States,258.07,False
a3e56e,United States,142.13,False
a74b1b,United States,206.95,False
c827b1,New Zealand,2.31,True
a63e60,United States,156.08,False
345318,Spain,198.33,False
345319,Spain,213.7,False
c07fe9,Canada,183.46,False
a90834,United States,180.94,False
ae057b,United States,235.32,False
406752,United Kingdom,69.39,False
406755,United Kingdom,0.0,True
a715c6,United States,212.18,False
ae4be8,United States,88.96,False
a87e20,United States,47.89,False
e80604,Chile,211.72,False
a6f5b5,United States,75.11,False
adde6a,United States,181.39,False
4bb0e9,Turkey,223.35,False
ad32ed,United States,129.68,False
84cefa,Japan,95.65,False
7609fa,Pakistan,247.52,False
c06183,Canada,244.61,False
a22771,United States,73.05,False
a44d1c,United States,266.91,False
7c6da0,Australia,187.98,False
880858,Thailand,0.0,True
abf396,United States,216.26,False
a154e6,United States,217.88,False
a26df9,United States,209.97,False
a2275e,United States,43.81,False
c0617d,Canada,196.79,False
c0617c,Canada,203.49,False
a19d5d,United States,56.29,False
70c0e1,Oman,206.64,False
c0617a,Canada,245.41,False
ac006d,United States,231.4,False
a06a5a,United States,214.47,False
486803,Kingdom of the Netherlands,66.3,False
a261b0,United States,48.45,False
c06179,Canada,227.42,False
c06174,Canada,104.45,False
c06173,Canada,9.26,True
34660f,Spain,148.73,False
c06175,Canada,260.72,False
ac0094,United States,219.15,False
a38dba,United States,90.08,False
c827e9,New Zealand,218.93,False
abe075,United States,217.92,False
a5d713,United States,193.16,False
ab681a,United States,64.66,False
346614,Spain,87.67,False
c0616e,Canada,270.9,False
a33425,United States,71.6,False
a9928c,United States,143.79,False
4ab821,Sweden,201.26,False
a3472f,United States,1.03,True
a98b76,United States,183.54,False
c827ed,New Zealand,36.41,False
a6f713,United States,191.21,False
c827ee,New Zealand,221.2,False
70c0ee,Oman,280.13,False
a777b8,United States,244.93,False
c80de3,New Zealand,48.37,False
ab18bc,United States,54.21,False
a287da,United States,248.24,False
a99262,United States,215.58,False
c827f1,New Zealand,98.62,False
a524c5,United States,151.63,False
acb0f8,United States,42.14,False
a98b7b,United States,22.41,False
a7a28d,United States,210.66,False
c1e475,Canada,1.03,True
a21432,United States,209.38,False
70c0f9,Oman,225.07,False
c0618e,Canada,253.31,False
780a17,China,254.36,False
c0618c,Canada,211.81,False
7609e1,Pakistan,205.81,False
7c6de2,Australia,255.71,False
7c6de0,Australia,50.42,True
89639d,United Arab Emirates,260.29,False
aae5a9,United States,178.64,False
781104,China,271.21,False
80073b,India,4.12,True
80073c,India,286.72,False
ab05aa,United States,38.39,False
7c6de9,Australia,83.3,False
7c6de7,Australia,181.1,False
7c6de6,Australia,200.2,False
abe09a,United States,183.06,False
7c6de5,Australia,222.25,False
a1f46b,United States,0.0,True
7c6de4,Australia,199.12,False
7c6de3,Australia,0.06,True
7c6dda,Australia,165.29,False
780a27,China,240.29,False
ac38ba,United States,72.75,False
ab05c3,United States,55.34,False
a141ea,United States,54.28,False
738325,Israel,5.14,False
80073d,India,266.12,False
7c6ddf,Australia,155.39,False
80073e,India,270.77,False
7c6dde,Australia,0.0,True
a33475,United States,50.51,False
7c6ddc,Australia,7.2,True
7c6ddb,Australia,229.24,False
a417fe,United States,93.17,False
a20169,United States,84.07,False
7c6dd7,Australia,9.26,True
7c74ad,Australia,0.06,True
7c6dd5,Australia,179.9,False
4bb213,Turkey,204.79,False
a6f5fc,United States,197.55,False
a9087f,United States,68.43,False
7586b0,Philippines,233.57,False
aa359c,United States,53.86,False
a822d6,United States,176.76,False
a2147c,United States,131.47,False
a9ee46,United States,30.57,False
780a2b,China,6.17,True
780a2a,China,301.27,False
a1ed5f,United States,120.77,False
ad45a4,United States,183.66,False
aadecd,United States,261.06,False
aa82f1,United States,31.38,False
800732,India,85.92,False
800733,India,260.47,False
7c6dc9,Australia,244.66,False
4ca8af,Ireland,114.02,False
896397,United Arab Emirates,205.69,False
7609b7,Pakistan,203.36,False
ab686f,United States,277.39,False
a31a2d,United States,221.29,False
7c6dbb,Australia,0.0,True
0200cb,Morocco,256.92,False
a537b2,United States,205.78,False
e48fb5,Brazil,211.02,False
84bbbd,Japan,173.46,False
780a3c,China,274.06,False
4ca8d8,Ireland,69.86,False
a3475e,United States,217.7,False
7c6db7,Australia,250.43,False
c06151,Canada,156.06,False
7c6db6,Australia,243.7,False
a75283,United States,270.59,False
7c6db4,Australia,125.17,False
7c6db2,Australia,228.74,False
8a07ad,Indonesia,228.27,False
ac6204,United States,187.0,False
a7a257,United States,182.34,False
800740,India,262.68,False
c0614d,Canada,198.62,False
800742,India,279.15,False
ad3ec4,United States,44.76,False
a26dfb,United States,70.6,False
ac0bb9,United States,126.4,False
a8e87b,United States,57.93,False
7c74a0,Australia,32.93,False
a86ab5,United States,240.86,False
aa7e9a,United States,286.03,False
c07676,Canada,219.3,False
c812da,New Zealand,3.6,True
a44169,United States,239.45,False
a26f08,United States,226.01,False
a44166,United States,195.71,False
adcba9,United States,66.01,False
ac5bd7,United States,149.07,False
a4eae7,United States,268.92,False
ab42e6,United States,42.21,False
8830f2,Thailand,260.14,False
75006f,Malaysia,300.51,False
8830f4,Thailand,250.36,False
abdb35,United States,271.03,False
e49763,Brazil,72.21,False
a8d4b0,United States,116.57,False
c812e3,New Zealand,49.23,False
a8e7df,United States,59.61,False
a511f6,United States,279.21,False
a8d4ad,United States,210.28,False
4baa54,Turkey,4.12,False
a6946b,United States,200.88,False
a21fa1,United States,0.0,True
7c01de,Australia,128.28,False
0b4295,Guatemala,2.91,False
acc5c9,United States,192.08,False
ac62cc,United States,249.94,False
a4a484,United States,194.15,False
a07ca0,United States,272.79,False
a2fa71,United States,205.62,False
c013d0,Canada,0.0,True
a897e4,United States,156.96,False
4bb141,Turkey,249.63,False
a1e189,United States,52.68,False
a93d4e,United States,105.93,False
758806,Philippines,123.57,False
a5aa3a,United States,188.91,False
4baa59,Turkey,197.81,False
a9edb0,United States,184.05,False
a4f1e5,United States,232.04,False
c06365,Canada,160.68,False
80087d,India,16.46,True
c06361,Canada,198.08,False
c06360,Canada,174.87,False
c05030,Canada,284.65,False
c06363,Canada,171.87,False
add2b0,United States,0.0,True
4bb108,Turkey,271.13,False
489225,Poland,232.57,False
aa7e7d,United States,267.11,False
4bb106,Turkey,224.83,False
7c4a4c,Australia,67.86,False
aa7e7b,United States,216.63,False
a31a77,United States,0.0,True
aa7e7a,United States,234.33,False
4baa1a,Turkey,114.02,False
ad7bdf,United States,208.95,False
7c5d94,Australia,128.85,False
aabb80,United States,40.85,False
abe243,United States,106.04,False
a0719b,United States,177.5,False
75004b,Malaysia,90.03,False
addef0,United States,93.65,False
3a3443,France,44.4,False
c0635a,Canada,117.7,False
7c7794,Australia,184.5,False
c06357,Canada,174.99,False
ad3581,United States,238.38,False
c05029,Canada,53.15,False
a7045b,United States,165.67,False
c06356,Canada,69.86,False
a83781,United States,239.0,False
a83787,United States,119.57,False
a0c190,United States,179.63,False
c0501e,Canada,209.74,False
7c4a53,Australia,1.8,True
a31a73,United States,1.29,True
489222,Poland,238.38,False
489221,Poland,78.37,False
ac62f3,United States,234.27,False
aa7e74,United States,185.31,False
7c5d88,Australia,60.78,False
a32154,United States,113.26,False
aa6b43,United States,273.34,False
a3a9b6,United States,112.05,False
8963d0,United Arab Emirates,255.88,False
a0e6c4,United States,185.0,False
a69423,United States,210.37,False
a106d5,United States,0.0,True
a0e6c6,United States,217.78,False
a07cd8,United States,203.79,False
a69424,United States,167.73,False
aa8552,United States,194.27,False
a1696b,United States,188.53,False
a13c32,United States,58.58,False
484ee5,Kingdom of the Netherlands,234.71,False
addefe,United States,213.21,False
a8371a,United States,39.08,False
8963d8,United Arab Emirates,122.49,False
c05c0e,Canada,138.13,False
399251,France,86.94,False
a4418c,United States,216.08,False
8963e2,United Arab Emirates,294.52,False
a7c7a2,United States,244.53,False
8963e3,United Arab Emirates,225.25,False
70c0fd,Oman,276.53,False
70c0fe,Oman,182.44,False
8963cf,United Arab Emirates,4.37,True
4baa90,Turkey,194.79,False
ad225b,United States,56.79,False
a38f12,United States,52.6,False
add2b6,United States,278.58,False
a657f4,United States,237.3,False
4bb188,Turkey,283.08,False
a14f69,United States,43.46,False
acc5fb,United States,208.18,False
8963dc,United Arab Emirates,222.98,False
4bb184,Turkey,252.47,False
a68d44,United States,2.83,True
aa7e56,United States,202.28,False
4bb182,Turkey,289.92,False
8963e7,United Arab Emirates,281.1,False
a4fddb,United States,187.66,False
aa7e51,United States,261.63,False
a82427,United States,43.73,False
c013b7,Canada,47.65,False
781e13,China,203.04,False
4bb154,Turkey,78.21,False
a27614,United States,218.88,False
c013c3,Canada,250.64,False
a44187,United States,213.97,False
8963aa,United Arab Emirates,216.12,False
a28947,United States,250.01,False
e48452,Brazil,163.1,False
ac028f,United States,55.23,False
8963b9,United Arab Emirates,125.95,False
4bb14f,Turkey,199.28,False
c82726,New Zealand,120.89,False
4067ee,United Kingdom,235.48,False
4bb14b,Turkey,263.06,False
c01ff1,Canada,49.56,False
aa7e36,United States,0.0,True
a01c37,United States,240.82,False
3c6d43,Germany,224.1,False
3465c5,Spain,232.9,False
4bb159,Turkey,257.08,False
4bb166,Turkey,257.91,False
4bb164,Turkey,297.43,False
4067f7,United Kingdom,289.67,False
a5aa1c,United States,207.67,False
440b90,Austria,194.83,False
a75dd8,United States,265.18,False
a3d302,United States,217.08,False
c82731,New Zealand,78.58,False
a3a9eb,United States,226.34,False
8007b0,India,222.28,False
a213bd,United States,31.9,True
ab9e12,United States,224.21,False
a333b5,United States,220.89,False
4bb19a,Turkey,237.7,False
ab4ea8,United States,206.15,False
a89915,United States,5.14,True
a27676,United States,235.79,False
a25c4d,United States,78.7,False
4ac9e4,Sweden,160.96,False
a5cfa5,United States,237.66,False
4ac9e7,Sweden,89.0,False
a52638,United States,75.06,False
ac2813,United States,123.34,False
a333ae,United States,274.06,False
ac507e,United States,201.76,False
8007b3,India,276.62,False
a466c7,United States,141.73,False
a15681,United States,93.92,False
a070d7,United States,202.9,False
a3df4a,United States,191.96,False
add376,United States,4.12,True
a80a8f,United States,209.49,False
c82744,New Zealand,264.41,False
a3a9ff,United States,205.18,False
a7ea86,United States,2.06,True
ad705e,United States,80.34,False
896539,United Arab Emirates,268.83,False
4ac9f0,Sweden,188.96,False
a3962d,United States,2.06,True
896537,United Arab Emirates,270.14,False
a26f6f,United States,155.83,False
ad4804,United States,231.34,False
4ac9f8,Sweden,161.64,False
ab55a4,United States,48.61,False
a213d6,United States,247.27,False
abb8a0,United States,209.41,False
a37c1c,United States,212.44,False
ab4ec6,United States,241.5,False
c82759,New Zealand,209.87,False
aa97a7,United States,41.83,False
a3d326,United States,201.88,False
a69fd7,United States,237.91,False
a1a63d,United States,187.41,False
abee08,United States,226.6,False
4bb199,Turkey,264.04,False
4bb194,Turkey,248.84,False
4bb195,Turkey,161.59,False
ac2836,United States,183.18,False
a6594f,United States,241.64,False
a87f14,United States,31.82,False
ac75a5,United States,0.0,True
a4afec,United States,65.48,False
ab68dd,United States,202.71,False
896514,United Arab Emirates,266.61,False
c82761,New Zealand,0.06,True
a63f4e,United States,207.27,False
a25c1a,United States,212.42,False
abb8c4,United States,257.81,False
c8274f,New Zealand,217.22,False
a6595a,United States,67.64,False
4ca907,Ireland,117.38,False
7c5d03,Australia,67.52,False
a106fd,United States,144.02,False
a599a8,United States,238.94,False
a38367,United States,165.43,False
a599a5,United States,264.25,False
c00d9d,Canada,54.7,False
7cad47,Australia,83.98,False
7cad46,Australia,1.03,True
7cad45,Australia,110.54,False
a3a9af,United States,239.61,False
7cad49,Australia,3.6,True
aac209,United States,54.8,False
a92a4b,United States,55.0,False
ad4835,United States,65.34,False
c061f8,Canada,57.65,False
7cad41,Australia,3.6,True
a3f91e,United States,3.09,True
7c4a45,Australia,261.09,False
a8d4f6,United States,227.52,False
a7b4ea,United States,180.82,False
e064cb,Argentina,167.79,False
7c7770,Australia,170.41,False
a1a697,United States,153.41,False
a37020,United States,212.28,False
ac285f,United States,57.23,False
7c7778,Australia,5.14,True
4ca95e,Ireland,143.61,False
ab4eeb,United States,6.94,True
7c7777,Australia,211.86,False
a7b4f2,United States,217.09,False
ac5bb0,United States,188.71,False
acbea2,United States,12.86,True
a51f0f,United States,263.79,False
a26381,United States,85.66,False
495037,Portugal,86.51,False
495038,Portugal,232.53,False
a4065c,United States,57.05,False
ad7ba4,United States,245.08,False
ac62a9,United States,207.32,False
48436b,Kingdom of the Netherlands,249.72,False
a5e9a1,United States,40.59,False
48436a,Kingdom of the Netherlands,243.66,False
a3df1e,United States,245.18,False
7c4a0d,Australia,0.0,True
aa7288,United States,0.39,True
a6ca7f,United States,0.0,True
a1f3e0,United States,45.1,False
ab3bce,United States,47.82,False
acc5aa,United States,117.83,False
a98ac9,United States,64.71,False
a68198,United States,51.25,False
4ca935,Ireland,189.2,False
8007cc,India,244.29,False
34538d,Spain,208.44,False
48436c,Kingdom of the Netherlands,290.58,False
ac1547,United States,219.29,False
48436f,Kingdom of the Netherlands,216.07,False
a9a753,United States,51.91,False
aace5c,United States,270.38,False
a8d4d2,United States,189.48,False
a7a1e8,United States,242.99,False
a2766f,United States,7.72,True
a9f4c6,United States,184.35,False
a40654,United States,259.48,False
a3a9de,United States,257.59,False
7c5d2c,Australia,118.45,False
aa6b7e,United States,223.72,False
acc5a5,United States,210.52,False
a5b18a,United States,140.02,False
aabb53,United States,277.35,False
484370,Kingdom of the Netherlands,241.31,False
3a46a1,France,155.64,False
a25c75,United States,229.07,False
a37005,United States,217.21,False
89647c,United Arab Emirates,0.0,True
4258c7,United Kingdom,7.2,True
e0658d,Argentina,195.9,False
acbf63,United States,188.77,False
a08512,United States,5.66,True
a14ea8,United States,60.89,False
e495d8,Brazil,217.01,False
a8bc34,United States,221.81,False
abf3b8,United States,226.02,False
ad9645,United States,231.34,False
a320ed,United States,225.56,False
ac899f,United States,50.41,False
89648a,United Arab Emirates,259.4,False
a5137d,United States,115.71,False
a8e989,United States,31.09,False
77058c,Sri Lanka,231.13,False
a6f6dd,United States,229.51,False
abece7,United States,172.54,False
a560f3,United States,237.23,False
a8996b,United States,6.43,True
a560f4,United States,0.0,True
ac0cf8,United States,103.4,False
a8cf70,United States,214.58,False
aa7ced,United States,56.18,False
ac501e,United States,252.4,False
344156,Spain,220.36,False
a63388,United States,0.0,True
770591,Sri Lanka,251.98,False
770592,Sri Lanka,240.82,False
ac13f9,United States,188.1,False
4ca84c,Ireland,240.24,False
c80173,New Zealand,65.41,False
ac6f9c,United States,0.0,True
896472,United Arab Emirates,286.78,False
4258cf,United Kingdom,5.4,True
7c5bea,Australia,0.0,True
acc676,United States,186.06,False
ab436f,United States,240.13,False
a8bc13,United States,127.97,False
896477,United Arab Emirates,236.83,False
a8733c,United States,41.24,False
acd99a,United States,202.05,False
