date,open,high,low,close,volume,day,month,year,day_name,month_name,daily_return_pct,intraday_volatility_pct
2009-02-06,90.6,97.1,89.69,96.14,53659500,6,2,2009,Friday,February,6.114790286975725,8.178807947019864
2009-02-13,95.93,96.98,92.2,93.84,49132900,13,2,2009,Friday,February,-2.1786719482956354,4.98279995830293
2009-02-20,91.73,92.49,87.34,88.79,42419500,20,2,2009,Friday,February,-3.205058323340235,5.614302845306869
2009-02-27,89.3,93.28,82.85,92.03,77805700,27,2,2009,Friday,February,3.057110862262043,11.679731243001127
2009-03-06,91.17,91.9,83.81,85.81,74483600,6,3,2009,Friday,March,-5.879126905780409,8.873532960403645
2009-03-13,84.7,90.65,83.02,90.36,61831600,13,3,2009,Friday,March,6.682408500590315,9.008264462809928
2009-03-20,91.34,95.0,89.41,92.51,63330900,20,3,2009,Friday,March,1.2809283993869078,6.119991241515221
2009-03-27,93.7,99.86,92.75,94.15,60950700,27,3,2009,Friday,March,0.48025613660619304,7.5880469583778005
2009-04-03,92.0,102.66,91.8,102.22,64912500,3,4,2009,Friday,April,11.108695652173912,11.804347826086955
2009-04-09,100.9,102.45,98.52,101.7,32887100,9,4,2009,Thursday,April,0.7928642220019794,3.894945490584744
2009-04-17,100.28,102.04,96.44,101.27,41711800,17,4,2009,Friday,April,0.987235739928196,5.584363781412055
2009-04-24,100.29,103.86,98.2,100.08,59469300,24,4,2009,Friday,April,-0.2093927609931279,5.643633462957419
2009-05-01,99.61,106.05,99.25,104.61,46394300,1,5,2009,Friday,May,5.019576347756249,6.826623832948496
2009-05-08,105.26,106.82,99.83,101.49,42691700,8,5,2009,Friday,May,-3.581607448223456,6.640699220976624
2009-05-15,101.09,104.38,100.57,101.37,42229200,15,5,2009,Friday,May,0.2769809081016927,3.768918785240877
2009-05-22,102.0,106.12,101.74,101.89,34599500,22,5,2009,Friday,May,-0.10784313725490141,4.294117647058833
2009-05-29,101.32,106.5,101.02,106.28,27330100,29,5,2009,Friday,May,4.895380971180427,5.40860639557837
2009-06-05,106.94,108.8,105.11,107.24,35592300,5,6,2009,Friday,June,0.2805311389564215,3.4505330091640154
2009-06-12,106.64,110.64,105.5,108.21,38913000,12,6,2009,Friday,June,1.4722430607651849,4.819954988747187
2009-06-19,107.63,109.14,105.5,105.89,42930700,19,6,2009,Friday,June,-1.6166496330019466,3.3819567035213236
2009-06-26,105.18,106.785,103.51,105.68,30871700,26,6,2009,Friday,June,0.4753755466818787,3.113709830766297
2009-07-02,105.99,106.27,101.73,101.73,24758400,2,7,2009,Thursday,July,-4.019247098782896,4.283422964430599
2009-07-10,101.57,102.78,99.5,100.83,34208000,10,7,2009,Friday,July,-0.7285615831446243,3.2292999901545745
2009-07-17,101.28,115.53,100.19,115.42,58793700,17,7,2009,Friday,July,13.96129541864139,15.146129541864143
2009-07-24,114.53,118.15,114.39,117.64,42520000,24,7,2009,Friday,July,2.7154457347419885,3.282982624639837
2009-07-31,116.95,119.37,116.05,117.93,28085700,31,7,2009,Friday,July,0.8379649422830303,2.838820008550669
2009-08-07,118.88,119.96,116.7,119.33,27893800,7,8,2009,Friday,August,0.378532974427997,2.742261103633909
2009-08-14,118.17,119.96,117.32,118.57,25401100,14,8,2009,Friday,August,0.3384953880003313,2.2340695608022343
2009-08-21,116.69,120.01,116.12,119.9,27622200,21,8,2009,Friday,August,2.7508783957494285,3.3336189904876177
2009-08-28,119.92,120.88,117.51,118.22,26123700,28,8,2009,Friday,August,-1.4176117411607763,2.8102068045363495
2009-09-04,117.1,118.93,115.15,117.46,25309900,4,9,2009,Friday,September,0.3074295473953881,3.2280102476515813
2009-09-11,117.94,119.25,116.16,118.05,21828700,11,9,2009,Friday,September,0.09326776326945857,2.619976259114807
2009-09-18,117.0,122.88,116.94,122.11,40859700,18,9,2009,Friday,September,4.367521367521367,5.076923076923075
2009-09-25,121.03,122.74,120.1,121.08,26232600,25,9,2009,Friday,September,0.04131207138725701,2.181277369247294
2009-10-02,120.52,122.0,117.26,119.02,37380100,2,10,2009,Friday,October,-1.244606704281447,3.9329571855293683
2009-10-09,118.9,126.0,118.13,125.93,37825500,9,10,2009,Friday,October,5.912531539108495,6.619007569386043
2009-10-16,125.44,128.61,121.25,121.64,55978800,16,10,2009,Friday,October,-3.0293367346938753,5.867346938775521
2009-10-23,121.76,124.11,120.0,120.36,36292000,23,10,2009,Friday,October,-1.1498028909329876,3.375492772667542
2009-10-30,120.61,124.3,119.15,120.61,38785400,30,10,2009,Friday,October,0.0,4.269961031423589
2009-11-06,120.61,123.5,119.5,123.49,30790900,6,11,2009,Friday,November,2.3878617030096967,3.316474587513473
2009-11-13,123.92,127.8,123.49,127.03,31065000,13,11,2009,Friday,November,2.509683666881859,3.4780503550677877
2009-11-20,127.17,128.655,126.46,126.96,23482700,20,11,2009,Friday,November,-0.1651332861524007,1.7260360147833669
2009-11-27,127.7,128.94,124.26,125.7,19106900,27,11,2009,Friday,November,-1.5661707126076743,3.664839467501952
2009-12-04,125.12,128.9,124.92,127.25,30307700,4,12,2009,Friday,December,1.702365728900252,3.180946291560106
2009-12-11,126.88,129.77,126.11,129.68,29242700,11,12,2009,Friday,December,2.206809583858773,2.884615384615393
2009-12-18,129.65,129.98,127.0,127.91,34452500,18,12,2009,Friday,December,-1.3420748168145076,2.2984959506363207
2009-12-24,127.8,130.57,127.68,130.57,18700700,24,12,2009,Thursday,December,2.167449139280122,2.261345852895138
2009-12-31,130.99,132.85,130.68,130.9,18075000,31,12,2009,Thursday,December,-0.06870753492633286,1.6566150087792866
2010-01-08,131.18,132.97,128.91,130.85,28639800,8,1,2010,Friday,January,-0.25156273822229946,3.0949839914621147
2010-01-15,131.06,132.89,128.67,131.78,35873500,15,1,2010,Friday,January,0.5493667022737668,3.219899282771249
2010-01-22,131.63,134.25,125.37,125.5,48810900,22,1,2010,Friday,January,-4.6569930866823634,6.746182481197292
2010-01-29,126.33,127.75,121.9,122.39,42786400,29,1,2010,Friday,January,-3.1188157998891772,4.63072904298266
2010-02-05,123.23,126.07,121.83,122.97,35063800,5,2,2010,Friday,February,-0.21098758419216515,3.4407206037490825
2010-02-12,123.15,124.2,121.61,124.0,30088800,12,2,2010,Friday,February,0.6902151847340595,2.103126268777916
2010-02-19,124.91,128.06,124.11,127.19,24433700,19,2,2010,Friday,February,1.8253142262428956,3.1622768393243157
2010-02-26,127.3,128.27,125.57,127.16,23624900,26,2,2010,Friday,February,-0.1099764336213673,2.120974076983517
2010-03-05,127.5,129.09,125.47,127.25,29153500,5,3,2010,Friday,March,-0.19607843137254902,2.8392156862745135
2010-03-12,127.06,128.37,125.2,127.94,33736000,12,3,2010,Friday,March,0.6925861797575913,2.494884306626792
2010-03-19,127.4,128.93,126.78,127.71,32679700,19,3,2010,Friday,March,0.24332810047094822,1.6875981161695492
2010-03-26,127.11,130.73,126.57,129.26,31453700,26,3,2010,Friday,March,1.6914483518212504,3.2727558807332207
2010-04-01,129.3,129.95,127.55,128.25,17954900,1,4,2010,Thursday,April,-0.8120649651972244,1.8561484918793436
2010-04-09,128.38,129.8,127.12,128.76,24394000,9,4,2010,Friday,April,0.2959962610998563,2.087552578283227
2010-04-16,128.57,132.17,127.84,130.63,35328700,16,4,2010,Friday,April,1.6022400248891673,3.3678151979466318
2010-04-23,130.38,132.28,127.77,129.99,46345200,23,4,2010,Friday,April,-0.29912563276575116,3.45911949685535
2010-04-30,129.76,132.0,128.71,129.0,35378000,30,4,2010,Friday,April,-0.5856966707768118,2.5354500616522753
2010-05-07,129.39,130.14,116.0,122.1,43103500,7,5,2010,Friday,May,-5.634129376304191,10.928201561171642
2010-05-14,126.27,133.1,125.06,131.19,52007600,14,5,2010,Friday,May,3.8964124495129497,6.367308149204081
2010-05-21,130.68,131.99,121.4,125.42,52738700,21,5,2010,Friday,May,-4.025099479644938,8.103764921946741
2010-05-28,125.26,126.39,121.47,125.26,40594400,28,5,2010,Friday,May,0.0,3.9278301133642035
2010-06-04,124.69,128.22,124.2,125.28,31155200,4,6,2010,Friday,June,0.4731734702061139,3.2239955088619743
2010-06-11,125.57,128.8,122.82,128.45,36446000,11,6,2010,Friday,June,2.2935414509835117,4.762283985028286
2010-06-18,128.5,131.25,128.34,130.15,34958900,18,6,2010,Friday,June,1.2840466926070084,2.2645914396887132
2010-06-25,131.42,131.94,127.12,127.12,35729700,25,6,2010,Friday,June,-3.271952518642508,3.667630497641146
2010-07-02,127.65,129.47,120.61,121.86,39925900,2,7,2010,Friday,July,-4.535840188014106,6.940853897375636
2010-07-09,123.58,128.2,122.17,127.96,22776300,9,7,2010,Friday,July,3.544262825699948,4.879430328532115
2010-07-16,127.37,131.6,127.16,128.03,30691500,16,7,2010,Friday,July,0.5181753945198999,3.485907199497525
2010-07-23,128.67,130.38,122.93,128.38,45328500,23,7,2010,Friday,July,-0.22538276210460254,5.79000544027356
2010-07-30,128.18,129.5,127.04,128.4,29087100,30,7,2010,Friday,July,0.17163364019347704,1.9191761585270664
2010-08-06,129.25,131.98,128.76,130.14,26753600,6,8,2010,Friday,August,0.6885880077369334,2.491295938104448
2010-08-13,130.79,132.49,127.33,127.87,27721100,13,8,2010,Friday,August,-2.2325865891887666,3.945255753497982
2010-08-20,127.47,130.195,126.96,127.5,24839400,20,8,2010,Friday,August,0.023534949399859683,2.537852043618106
2010-08-27,127.57,128.03,122.42,124.73,28851700,27,8,2010,Friday,August,-2.226228737163902,4.397585639256878
2010-09-03,125.08,127.6,122.28,127.58,25097500,3,9,2010,Friday,September,1.9987208186760475,4.2532779021426235
2010-09-10,126.99,128.29,125.39,127.99,16686200,10,9,2010,Friday,September,0.7874635798094338,2.2836443814473513
2010-09-17,128.63,130.6,128.43,130.19,29966700,17,9,2010,Friday,September,1.2127808442820511,1.687009251341046
2010-09-24,130.24,134.15,130.11,134.11,28357000,24,9,2010,Friday,September,2.97143734643735,3.101965601965596
2010-10-01,133.51,136.28,133.51,135.64,30834900,1,10,2010,Friday,October,1.595386113399742,2.074750954984653
2010-10-08,135.23,139.09,134.39,138.85,26027000,8,10,2010,Friday,October,2.6769208015972823,3.4755601567699608
2010-10-15,138.79,142.1,138.27,141.06,31299400,15,10,2010,Friday,October,1.6355645219396284,2.759564810144812
2010-10-22,140.9,143.03,136.7,139.67,41753800,22,10,2010,Friday,October,-0.8729595457771598,4.4925479063165445
2010-10-29,140.42,144.0,138.53,143.6,32583300,29,10,2010,Friday,October,2.264634667426298,3.8954564876798172
2010-11-05,143.64,146.93,142.32,146.92,27101400,5,11,2010,Friday,November,2.2834864940128106,3.2094124199387455
2010-11-12,145.35,147.53,143.35,143.74,24816000,12,11,2010,Friday,November,-1.1076711386308808,2.875816993464057
2010-11-19,143.89,145.35,141.18,145.05,24207800,19,11,2010,Friday,November,0.8061713809159949,2.8980471193272557
2010-11-26,144.0,146.44,142.33,143.9,15256400,26,11,2010,Friday,November,-0.0694444444444405,2.8541666666666563
2010-12-03,143.53,145.85,141.28,145.38,28622500,3,12,2010,Friday,December,1.2889291437330135,3.1840033442485844
2010-12-10,144.54,146.2999,143.52,144.82,21020900,10,12,2010,Friday,December,0.1937180019371808,1.9232738342327371
2010-12-17,145.14,146.01,144.15,145.0,28194800,17,12,2010,Friday,December,-0.09645859170455172,1.281521289789159
2010-12-23,145.39,146.4,144.33,145.89,13585400,23,12,2010,Thursday,December,0.34390260678175943,1.4237567920764793
2010-12-31,145.12,147.5,145.0,146.76,14684300,31,12,2010,Friday,December,1.1300992282249078,1.7227122381477395
2011-01-07,147.21,148.86,146.64,147.93,23486200,7,1,2011,Friday,January,0.48909720807010315,1.5080497248828388
2011-01-14,147.58,150.0,146.75,150.0,19878500,14,1,2011,Friday,January,1.6397885892397257,2.202195419433527
2011-01-21,149.82,156.78,149.38,155.5,35766800,21,1,2011,Friday,January,3.7912161260178925,4.9392604458683795
2011-01-28,155.42,164.35,155.33,159.21,32502900,28,1,2011,Friday,January,2.438553596705714,5.803628876592448
2011-02-04,159.18,164.2,158.68,164.0,25371100,4,2,2011,Friday,February,3.028018595300913,3.4677723332076775
2011-02-11,164.08,166.25,163.18,163.85,26097300,11,2,2011,Friday,February,-0.14017552413457957,1.8710385177961926
2011-02-18,164.18,164.84,162.52,164.84,18590000,18,2,2011,Friday,February,0.4019978072846855,1.413083201364352
2011-02-25,163.57,164.26,159.03,162.28,21433300,25,2,2011,Friday,February,-0.788653176010266,3.19740783762303
2011-03-04,162.36,164.31,159.41,161.83,21537300,4,3,2011,Friday,March,-0.3264350825326442,3.0179847253018015
2011-03-11,161.6,167.72,158.85,162.43,31095800,11,3,2011,Friday,March,0.5136138613861464,5.488861386138617
2011-03-18,161.16,161.9804,151.71,155.89,41798000,18,3,2011,Friday,March,-3.2700421940928335,6.372797220153882
2011-03-25,157.64,162.74,157.07,162.18,25371800,25,3,2011,Friday,March,2.8799797005836214,3.5968028419183056
2011-04-01,161.54,164.42,161.12,164.27,19066300,1,4,2011,Friday,April,1.6899839049152026,2.0428376872601106
2011-04-08,164.42,164.75,163.16,164.05,17602700,8,4,2011,Friday,April,-0.22503345091836524,0.9670356404330396
2011-04-15,163.44,166.34,162.3,166.21,22168000,15,4,2011,Friday,April,1.6948115516397517,2.4718551150269166
2011-04-21,164.64,168.45,162.19,168.28,29758000,21,4,2011,Thursday,April,2.2108843537415055,3.8022351797861953
2011-04-29,167.65,173.0,167.23,170.58,26858900,29,4,2011,Friday,April,1.7476886370414595,3.441694005368333
2011-05-06,172.11,173.54,167.5,168.89,29465600,6,5,2011,Friday,May,-1.8708965196676701,3.5093835337865267
2011-05-13,168.39,172.77,167.82,169.92,23498700,13,5,2011,Friday,May,0.9086050240513103,2.939604489577776
2011-05-20,169.81,171.41,166.53,170.16,25997900,20,5,2011,Friday,May,0.20611271420999605,2.8738001295565607
2011-05-27,168.58,168.69,165.9,167.5,22718600,27,5,2011,Friday,May,-0.6406453909123339,1.655000593190172
2011-06-03,168.44,169.89,164.13,165.05,23342600,3,6,2011,Friday,June,-2.0125860840655347,3.419615293279501
2011-06-10,164.76,165.96,162.87,163.18,20640600,10,6,2011,Friday,June,-0.9589706239378394,1.8754552075746562
2011-06-17,164.44,165.1,161.52,164.44,29385600,17,6,2011,Friday,June,0.0,2.17708586718559
2011-06-24,163.7,166.81,163.59,165.07,22978000,24,6,2011,Friday,June,0.8368967623701922,1.967012828344532
2011-07-01,165.74,174.65,165.21,174.54,23400700,1,7,2011,Friday,July,5.309520936406409,5.695667913599612
2011-07-08,173.52,177.77,173.52,176.49,20777900,8,7,2011,Friday,July,1.7116182572614098,2.4492853849700325
2011-07-15,174.9,176.32,173.84,175.54,23838300,15,7,2011,Friday,July,0.3659233847913015,1.4179531160663177
2011-07-22,174.73,185.63,173.58,185.18,37500900,22,7,2011,Friday,July,5.9806558690551235,6.896354375321915
2011-07-29,183.89,184.96,179.73,181.85,26294400,29,7,2011,Friday,July,-1.109358855837725,2.844091576485953
2011-08-05,182.6,183.69,166.52,172.98,41229200,5,8,2011,Friday,August,-5.268346111719608,9.40306681270536
2011-08-12,168.83,172.61,161.85,168.2,56678700,12,8,2011,Friday,August,-0.3731564295445263,6.373274891903109
2011-08-19,171.32,174.0,157.13,157.54,47511700,19,8,2011,Friday,August,-8.043427504085923,9.847069810880226
2011-08-26,161.35,169.33,157.62,169.14,33789200,26,8,2011,Friday,August,4.828013634955062,7.25751471955377
2011-09-02,170.58,173.72,166.0,166.98,26288300,2,9,2011,Friday,September,-2.110446711220555,4.525735725172939
2011-09-09,163.06,169.58,160.81,161.37,25328900,9,9,2011,Friday,September,-1.0364283085980606,5.378388323316577
2011-09-16,159.64,172.99,158.76,172.99,33464200,16,9,2011,Friday,September,8.36256577298924,8.913806063643209
2011-09-23,169.5,177.67,165.76,169.34,31790500,23,9,2011,Friday,September,-0.09439528023598619,7.02654867256637
2011-09-30,170.96,180.91,169.86,174.87,36868400,30,9,2011,Friday,September,2.2870846981750095,6.463500233972849
2011-10-07,174.36,183.72,168.88,182.39,38117800,7,10,2011,Friday,October,4.605414085799479,8.511126405138794
2011-10-14,183.0,190.53,182.9,190.53,26220900,14,10,2011,Friday,October,4.114754098360656,4.169398907103822
2011-10-21,189.71,190.16,176.17,181.63,46796000,21,10,2011,Friday,October,-4.259132359917776,7.374413578620004
2011-10-28,181.51,188.07,179.03,187.45,28719000,28,10,2011,Friday,October,3.2725469671092493,4.980441848933939
2011-11-04,185.59,187.78,180.74,186.38,22918900,4,11,2011,Friday,November,0.42566948650250125,3.793307829085615
2011-11-11,186.22,187.88,181.16,187.38,20903100,11,11,2011,Friday,November,0.622919127913219,3.608634947911072
2011-11-18,189.17,189.97,183.39,185.24,25522100,18,11,2011,Friday,November,-2.0774964317809266,3.4783528043558767
2011-11-25,183.37,183.96,177.06,177.06,16357400,25,11,2011,Friday,November,-3.441129955827017,3.762883786878991
2011-12-02,182.71,191.33,180.67,189.66,25843600,2,12,2011,Friday,December,3.8038421542334784,5.834382354550941
2011-12-09,191.18,194.9,190.32,194.56,24142900,9,12,2011,Friday,December,1.7679673606025712,2.395648080343139
2011-12-16,193.64,194.3,181.91,183.57,30186100,16,12,2011,Friday,December,-5.200371824003302,6.398471390208643
2011-12-23,184.51,187.33,179.04,184.75,27166800,23,12,2011,Friday,December,0.1300742507181232,4.492981410221679
2011-12-30,184.97,186.48,183.34,183.88,12119700,30,12,2011,Friday,December,-0.5892847488781984,1.6975725793371823
2012-01-06,186.73,188.71,182.31,182.54,19352900,6,1,2012,Friday,January,-2.2438815401917194,3.427408557810746
2012-01-13,182.2,183.72,177.3472,179.16,26633200,13,1,2012,Friday,January,-1.668496158068053,3.4976948408342547
2012-01-20,180.36,188.97,179.32,188.52,32020900,20,1,2012,Friday,January,4.524284763805719,5.350410290530054
2012-01-27,187.91,192.79,187.67,190.46,22822200,27,1,2012,Friday,January,1.3570326219998996,2.7247086371135145
2012-02-03,189.39,194.81,188.22,193.64,22703600,3,2,2012,Friday,February,2.2440466761708646,3.479592375521413
2012-02-10,192.48,194.46,191.28,192.42,18144100,10,2,2012,Friday,February,-0.03117206982543759,1.6521197007481332
2012-02-17,193.31,193.86,190.831,193.42,17149800,17,2,2012,Friday,February,0.056903419378193175,1.5669132481506518
2012-02-24,193.73,199.23,192.46,197.76,17955300,24,2,2012,Friday,February,2.0802147318432875,3.4945542765704753
2012-03-02,196.78,199.17,196.1,198.81,19330600,2,3,2012,Friday,March,1.0316089033438365,1.5601178981603787
2012-03-09,198.36,201.19,196.812,200.62,21823600,9,3,2012,Friday,March,1.1393426093970511,2.207098205283316
2012-03-16,200.93,207.52,200.23,206.01,25846100,16,3,2012,Friday,March,2.5282436669486805,3.62812919922362
2012-03-23,205.71,206.53,203.702,205.48,17132200,23,3,2012,Friday,March,-0.11180788488649952,1.3747508628651999
2012-03-30,206.45,209.12,206.02,208.65,16007300,30,3,2012,Friday,March,1.0656333252603618,1.5015742310486773
2012-04-05,208.96,210.69,204.46,205.47,15692400,5,4,2012,Thursday,April,-1.6701761102603412,2.9814318529862125
2012-04-13,204.4,206.17,202.17,202.8,17522600,13,4,2012,Friday,April,-0.782778864970643,1.9569471624266144
2012-04-20,204.74,207.64,197.521,199.6,30566700,20,4,2012,Friday,April,-2.510501123375996,4.942365927517827
2012-04-27,197.89,208.17,196.791,206.81,20048100,27,4,2012,Friday,April,4.50755470210724,5.750164232654501
2012-05-04,206.71,208.929,204.4,204.99,14699600,4,5,2012,Friday,May,-0.8320835953751626,2.1909922113105296
2012-05-11,203.96,204.77,199.06,201.17,17219400,11,5,2012,Friday,May,-1.367915277505403,2.7995685428515436
2012-05-18,199.92,201.4679,195.16,195.88,22381000,18,5,2012,Friday,May,-2.020808323329328,3.1552120848339285
2012-05-25,195.98,198.26,193.2,194.3,17970000,25,5,2012,Friday,May,-0.857230329625461,2.581896111848149
2012-06-01,195.22,198.08,188.6,189.08,21714900,1,6,2012,Friday,June,-3.1451695522999623,4.856059829935467
2012-06-08,188.34,195.8299,187.0,195.14,18002600,8,6,2012,Friday,June,3.6104916640118843,4.688276521185095
2012-06-15,196.6,199.27,192.14,199.1,19518700,15,6,2012,Friday,June,1.2716174974567651,3.626653102746706
2012-06-22,197.57,199.99,193.19,193.7,23194300,22,6,2012,Friday,June,-1.9587994128663282,3.4418180897909663
2012-06-29,192.48,195.81,188.9,195.58,18637100,29,6,2012,Friday,June,1.610556940980893,3.589983374896091
2012-07-06,196.36,197.2,189.74,191.41,11920500,6,7,2012,Friday,July,-2.5208800162966063,3.799144428600519
2012-07-13,190.76,191.14,181.85,186.01,22998800,13,7,2012,Friday,July,-2.49003984063745,4.86999370937303
2012-07-20,185.58,196.85,183.2,192.45,31507600,20,7,2012,Friday,July,3.7019075331393334,7.355318461041064
2012-07-27,189.78,197.41,188.2,196.39,18795600,27,7,2012,Friday,July,3.4829802929708005,4.852987669933611
2012-08-03,196.32,198.95,193.02,198.52,14944000,3,8,2012,Friday,August,1.1206193969030243,3.0205786471067535
2012-08-10,198.76,200.88,197.24,199.29,12376100,10,8,2012,Friday,August,0.2666532501509364,1.8313543972630242
2012-08-17,198.88,202.0,197.72,201.22,12373700,17,8,2012,Friday,August,1.1765888978278376,2.1520514883346746
2012-08-24,200.69,201.13,194.2,197.77,14140300,24,8,2012,Friday,August,-1.4549803179032277,3.4530868503662395
2012-08-31,197.96,198.3,193.18,194.85,13113600,31,8,2012,Friday,August,-1.5710244493837204,2.586381087088303
2012-09-07,196.61,199.5,193.25,199.5,15172300,7,9,2012,Friday,September,1.4699150602715967,3.1788820507603885
2012-09-14,199.39,207.65,198.73,206.81,19339300,14,9,2012,Friday,September,3.7213501178594797,4.473644616079049
2012-09-21,205.55,207.99,205.3,205.98,24867400,21,9,2012,Friday,September,0.20919484310385714,1.308684018486985
2012-09-28,205.02,208.32,203.9,207.45,17962400,28,9,2012,Friday,September,1.1852502194907708,2.15588723051409
2012-10-05,208.01,211.79,207.94,210.59,17786100,5,10,2012,Friday,October,1.2403249843757573,1.850872554204122
2012-10-12,210.02,210.74,205.05,207.8,15209500,12,10,2012,Friday,October,-1.0570421864584318,2.709265784211026
2012-10-19,208.88,211.0,193.18,193.36,37283100,19,10,2012,Friday,October,-7.430103408655679,8.531214094216773
2012-10-26,193.71,194.68,190.56,193.27,19824000,26,10,2012,Friday,October,-0.22714366837024302,2.1268907129213797
2012-11-02,194.8,198.0,193.29,193.43,14071200,2,11,2012,Friday,November,-0.7032854209445608,2.4178644763860406
2012-11-09,192.36,196.75,188.88,189.64,17977200,9,11,2012,Friday,November,-1.4140153878145285,4.091287169889792
2012-11-16,190.03,190.88,184.78,186.94,18951000,16,11,2012,Friday,November,-1.6260590433089532,3.2100194706099003
2012-11-23,188.62,193.49,188.25,193.49,15826300,23,11,2012,Friday,November,2.581910719966072,2.7780723147068227
2012-11-30,192.45,193.37,189.27,190.07,21119100,30,11,2012,Friday,November,-1.2366848532086232,2.1304234866198986
2012-12-07,190.76,192.2,186.94,191.95,18850300,7,12,2012,Friday,December,0.6238205074439074,2.757391486684835
2012-12-14,192.17,194.8,191.26,191.76,19274500,14,12,2012,Friday,December,-0.21335276057657107,1.8421189571733467
2012-12-21,191.76,196.45,191.57,193.42,24598600,21,12,2012,Friday,December,0.8656654151022094,2.54484772632457
2012-12-28,193.05,193.83,189.83,189.83,11911900,28,12,2012,Friday,December,-1.6679616679616673,2.0720020720020718
2013-01-04,189.23,196.35,188.84,193.99,15943900,4,1,2013,Friday,January,2.5154573799080584,3.9687153199809706
2013-01-11,193.4,195.0,191.28,194.45,16589700,11,1,2013,Friday,January,0.5429162357807564,1.9234746639089961
2013-01-18,192.82,195.0,190.39,194.47,19748400,18,1,2013,Friday,January,0.8557203609584098,2.3908308266777376
2013-01-25,194.36,208.58,194.01,204.97,27508900,25,1,2013,Friday,January,5.458942169170603,7.49639843589217
2013-02-01,204.85,206.22,202.96,205.18,15901300,1,2,2013,Friday,February,0.1610934830363742,1.5914083475713894
2013-02-08,204.19,205.02,198.68,201.68,16419900,8,2,2013,Friday,February,-1.2292472696997852,3.104951270875167
2013-02-15,200.98,201.95,199.02,200.98,14498300,15,2,2013,Friday,February,0.0,1.4578565031346296
2013-02-22,200.6,201.89,198.11,201.09,13744500,22,2,2013,Friday,February,0.24426719840479016,1.8843469591226185
2013-03-01,201.67,203.123,197.51,202.91,19419000,1,3,2013,Friday,March,0.6148658699856246,2.7832597808300688
2013-03-08,202.59,210.74,202.55,210.38,18680900,8,3,2013,Friday,March,3.845204600424499,4.042647712127942
2013-03-15,210.04,215.9,209.04,214.92,23433000,15,3,2013,Friday,March,2.3233669777185275,3.266044562940399
2013-03-22,212.9,215.82,210.11,212.08,18085500,22,3,2013,Friday,March,-0.3851573508689493,2.6820103334898917
2013-03-28,212.54,213.44,209.735,213.3,12516100,28,3,2013,Thursday,March,0.3575797496941843,1.743201279759097
2013-04-05,212.8,214.89,206.34,209.41,16247600,5,4,2013,Friday,April,-1.5930451127819618,4.017857142857135
2013-04-12,209.07,213.09,207.33,211.38,15273700,12,4,2013,Friday,April,1.1048930980054539,2.755058114507099
2013-04-19,210.44,212.0,189.76,190.0,35696400,19,4,2013,Friday,April,-9.712982322752326,10.568333016536785
2013-04-26,191.15,195.17,187.68,194.31,27976600,26,4,2013,Friday,April,1.653151974888829,3.918388699973832
2013-05-03,194.78,205.319,194.65,204.51,26809200,3,5,2013,Friday,May,4.995379402402706,5.47746175171988
2013-05-10,203.79,205.0,201.52,204.47,18700700,10,5,2013,Friday,May,0.3336768241817591,1.7076402178713332
2013-05-17,204.18,209.5,202.04,208.44,21587300,17,5,2013,Friday,May,2.0863943579194784,3.6536389460280185
2013-05-24,208.02,210.15,204.42,205.72,20259100,24,5,2013,Friday,May,-1.1056629170272143,2.7545428324199683
2013-05-31,207.44,211.98,206.04,208.02,16799600,31,5,2013,Friday,May,0.2795989201696937,2.863478596220593
2013-06-07,208.25,210.05,201.47,206.35,17768500,7,6,2013,Friday,June,-0.9123649459783941,4.120048019207689
2013-06-14,206.97,206.98,200.34,202.2,14580500,14,6,2013,Friday,June,-2.3046818379475336,3.208194424312696
2013-06-21,203.44,206.09,193.5401,195.46,22773400,21,6,2013,Friday,June,-3.9225324419976357,6.168845851356669
2013-06-28,193.99,196.9,188.41,191.11,25092600,28,6,2013,Friday,June,-1.4846126088973632,4.376514253312031
2013-07-05,192.15,195.16,190.26,194.93,12378100,5,7,2013,Friday,July,1.4467863648191521,2.5500910746812417
2013-07-12,195.6,195.78,190.78,192.07,20715900,12,7,2013,Friday,July,-1.8047034764826182,2.556237218813906
2013-07-19,192.42,200.94,191.68,193.54,31679400,19,7,2013,Friday,July,0.582060076915084,4.812389564494331
2013-07-26,193.4,197.83,193.2804,197.35,14719100,26,7,2013,Friday,July,2.042399172699063,2.3524301964839847
2013-08-02,196.83,197.83,193.2215,195.16,15338600,2,8,2013,Friday,August,-0.8484478992023654,2.34136056495454
2013-08-09,195.16,195.88,186.79,187.82,20128300,9,8,2013,Friday,August,-3.761016601762658,4.657716745234681
2013-08-16,186.97,189.99,185.34,185.34,16580500,16,8,2013,Friday,August,-0.8717976145905736,2.4870300048136094
2013-08-23,185.3,186.57,183.1685,185.42,14564700,23,8,2013,Friday,August,0.06475984889367303,1.8356718834322712
2013-08-30,185.27,187.0,181.1,182.27,15052200,30,8,2013,Friday,August,-1.6192583796621147,3.184541480002162
2013-09-06,183.63,185.0,182.31,183.03,11856200,6,9,2013,Friday,September,-0.32674399607906895,1.4649022490878385
2013-09-13,183.68,193.1,183.31,192.17,18194900,13,9,2013,Friday,September,4.622168989547028,5.329921602787452
2013-09-20,193.7,194.89,190.02,190.02,22379100,20,9,2013,Friday,September,-1.8998451213216205,2.514197212183777
